key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
3669,"疾速","自动攻击间隔缩短，同时战技与魔法的咏唱及复唱时间也会缩短",213775,0,0,196,1,16,0,False,False,False,False,False,False,False,False,False,40,0,False,False,-15,0,False,0,False,0,False,0,0,0,False,False,False,0
3670,"祖灵降临","祖灵之魂降临",213776,0,0,196,1,16,696,False,False,False,False,False,False,False,False,False,50,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3671,"祖灵降临预备","发动祖灵降临不消耗灵力值",213777,0,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3672,"咬噬锐牙","从齿牙体势发动的特定技能威力提高",213757,59,0,196,1,16,0,False,False,False,False,False,False,False,False,False,10,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3673,"弱化防御","受到攻击的伤害减少，同时不受能通过净化解除的异常状态以及击退、吸引的效果影响
持续时间内移动速度降低",214715,131,0,1,1,0,857,False,False,False,False,False,False,False,False,False,0,0,False,False,-50,38,True,0,False,0,False,0,27,50,False,False,True,0
3674,"减色混合","调色魔法的性质发生变化",218673,0,3,197,1,16,0,False,False,False,False,False,False,False,True,True,31,2,False,False,0,27,True,0,False,0,False,0,0,0,False,False,False,0
3675,"以太色调","可以发动绿色或纯黄色魔法",213801,159,0,197,1,16,0,False,False,False,False,False,False,False,False,False,33,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3676,"以太色调II","可以发动蓝色或品红色魔法",213802,159,0,197,1,16,0,False,False,False,False,False,False,False,False,False,33,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3677,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3678,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3679,"彩虹点滴效果提高","下次发动彩虹点滴不需要咏唱时间，且复唱时间缩短",213805,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,35,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3680,"重锤连击","可以发动重锤连击",218677,0,3,197,1,16,0,False,False,False,False,False,False,False,False,False,37,2,False,False,0,27,True,0,False,0,False,0,0,0,False,False,False,0
3681,"天星棱光预备","可以发动天星棱光",213806,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,36,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3682,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3683,"天星棱光","体力会随时间逐渐恢复",213812,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,False,0
3684,"速涂","移动速度提高",213807,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,18,False,0,False,0,False,0,6,0,False,False,False,0
3685,"星空构想","攻击所造成的伤害提高",213808,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,5,0,True,0,False,0,False,0,0,0,False,False,False,0
3686,"坦培拉涂层","抵消一定伤害",213809,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,30,0,False,False,0,0,False,0,False,0,False,0,12,0,False,False,False,0
3687,"油性坦培拉涂层","抵消一定伤害",213810,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,30,0,False,False,0,0,False,0,False,0,False,0,12,0,False,False,False,0
3688,"绘灵幻景","将星空实体化展开艺术空间",218155,0,5,197,1,16,0,False,False,False,False,False,False,False,False,False,50,0,False,False,0,27,True,0,False,0,False,0,0,0,False,False,False,0
3689,"绘画装置","受星空的影响，魔法的咏唱时间和复唱时间有所缩短",213811,0,0,197,1,16,0,False,False,False,False,False,False,False,False,True,49,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3690,"减色混合预备","可以发动减色混合",213813,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,40,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3691,"色调反转","1档白色颜料变为黑色颜料",213814,0,0,197,1,16,0,False,False,False,False,False,False,False,True,True,32,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3692,"剧毒","身中剧毒，自身所受的体力恢复效果降低，体力逐渐减少",218581,0,8,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,5000,0,False,0,False,5,False,0,0,0,False,False,False,0
3693,"湿滑地面","站在湿滑的地面上，一旦移动便会滑开",216759,76,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,7,0,False,False,False,0
3694,"精神失常","精神失常的状态，只能朝光标指示的方向移动",215809,0,0,1,2,17,43,False,False,False,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3695,"破灭之印：肆","被刻上了破灭之印，积累档数过多会被附加死亡宣告状态",219861,0,4,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3696,"万魔殿四人牢狱","受到了四重诅咒，效果结束时会受到伤害",214110,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3697,"抓捕","被抓住，无法行动，体力逐渐减少",215564,0,0,1,2,17,0,True,False,True,False,False,False,False,True,True,0,0,False,False,500,0,False,0,False,1,False,0,0,0,False,False,False,0
3698,"移动命令：前","被下达了移动命令，效果结束时会向前方移动",215774,0,0,1,2,17,629,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3699,"移动命令：后","被下达了移动命令，效果结束时会向后方移动",215775,0,0,1,2,17,630,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3700,"移动命令：左","被下达了移动命令，效果结束时会向左方移动",215776,0,0,1,2,17,631,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3701,"移动命令：右","被下达了移动命令，效果结束时会向右方移动",215777,0,0,1,2,17,632,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3702,"旋转移动","被迫在旋转的状态下持续移动",215441,0,0,1,2,17,0,False,False,True,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,9,0,False,False,False,0
3703,"湿滑坡面","站在湿滑的坡面上，无法跳跃或发动技能，会朝着特定方向移动",216760,0,0,1,2,17,0,False,False,True,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3704,"搬运水晶","正在搬运水晶，将水晶搬运到终点可以获得分数",216208,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3705,"裂伤","风属性持续伤害，体力逐渐流失",215526,89,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,10,0,False,0,False,6,False,0,0,0,False,False,False,0
3706,"裂伤","风属性持续伤害，体力逐渐流失",215526,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,6,False,0,0,0,False,False,False,0
3707,"魔法伤害提高","魔法攻击所造成的伤害提高",215054,37,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3708,"正在观战","正在观看挑战情况",216761,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,240,0,False,False,0,0,True,0,False,0,True,3,0,0,False,False,False,0
3709,"闪躲","做出了回避行动，可以回避特定攻击",216762,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,200,0,True,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3710,"精准闪躲","成功回避攻击并发现了敌人的破绽，可以发动任务指令“精准强击”",216763,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,200,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3711,"","",0,89,0,1,1,16,669,False,False,False,False,False,False,False,False,False,200,0,True,False,0,0,False,0,False,0,False,0,0,0,False,True,False,0
3712,"魔法吐息","无属性持续伤害，体力逐渐流失",213553,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,False,100,0,False,0,False,5,False,0,0,0,False,False,False,0
3713,"粘着","受到粘液的影响无法自由活动",214111,0,0,1,2,17,658,True,False,True,False,False,False,False,True,False,200,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
3714,"猎物","作为猎物被盯上了",215026,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3715,"移动命令：前","被下达了移动命令，效果结束时会向前方移动",215774,0,0,1,2,17,629,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3716,"移动命令：后","被下达了移动命令，效果结束时会向后方移动",215775,0,0,1,2,17,630,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3717,"移动命令：左","被下达了移动命令，效果结束时会向左方移动",215776,0,0,1,2,17,631,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3718,"移动命令：右","被下达了移动命令，效果结束时会向右方移动",215777,0,0,1,2,17,632,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3719,"强制移动","朝着特定方向持续移动",215773,67,0,1,2,17,0,True,False,True,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,9,0,False,False,False,0
3720,"回転角2倍","次に発動する攻撃の回転角が2倍になる状態。",0,0,0,1,2,17,0,False,False,False,False,False,False,False,True,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3721,"3倍旋转角","下次发动的攻击的旋转角将乘以3",216748,0,0,1,2,17,0,False,False,False,False,False,False,False,True,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3722,"回転角4倍","次に発動する攻撃の回転角が4倍になる状態。",0,0,0,1,2,17,0,False,False,False,False,False,False,False,True,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3723,"爆炸目标","成为了目标，效果时间结束时会向周围发动双数爆炸",216750,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3724,"减算爆雷α","身上附着有减算爆雷，陷入无法战斗状态时会发生大爆炸，受到地雷魔纹的攻击时会降低档数，档数变为0时解除",218391,0,4,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
3725,"减算爆雷β","身上附着有减算爆雷，效果时间结束时会发生大爆炸，受到立体魔纹的攻击时会降低档数，档数变为0时解除",218396,0,4,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
3726,"正面未解析","只有身体正面没有被看穿弱点，
受到其他方向而来的攻击则会受到巨大伤害",215369,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,28,True,0,False,0,False,0,0,0,False,False,False,0
3727,"背面未解析","只有身体背面没有被看穿弱点，
受到其他方向而来的攻击则会受到巨大伤害",215941,89,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,28,True,0,False,0,False,0,0,0,False,False,False,0
3728,"右侧未解析","只有身体右侧没有被看穿弱点，
受到其他方向而来的攻击则会受到巨大伤害",215939,89,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,28,True,0,False,0,False,0,0,0,False,False,False,0
3729,"左侧未解析","只有身体左侧没有被看穿弱点，
受到其他方向而来的攻击则会受到巨大伤害",215940,89,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,28,True,0,False,0,False,0,0,0,False,False,False,0
3730,"击倒","被击倒在地，无法移动或发动技能",215044,0,0,1,2,3,0,True,False,True,True,False,False,False,False,False,200,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
3731,"黑暗烙印","受到暗黑精灵的诅咒，死亡宣告的发动时间会随积累的档数的增加而减少",218307,0,2,1,2,17,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3732,"知识神圣刻","被打上了知识神圣刻，效果时间结束时会陷入止步状态",214124,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3733,"巡礼：灵鸟","正在向灵鸟像献上祈祷",216751,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,28,False,0,False,0,False,0,0,0,False,False,False,0
3734,"巡礼：灵龟","正在向灵龟像献上祈祷",216752,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,28,False,0,False,0,False,0,0,0,False,False,False,0
3735,"巡礼：灵鲸","正在向灵鲸像献上祈祷",216753,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,28,False,0,False,0,False,0,0,0,False,False,False,0
3736,"吸魔","大樹に描かれた魔紋に、エーテルを吸われている状態。",216754,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,10,0,False,0,False,6,False,0,0,0,False,False,False,0
